,id,label,text
381,windows-9893,windows,"From: leo@cae.wisc.edu (Leo Lim)
Subject: FAST DOS'VGA and 1024x768x256 windows video card info needed.
Organization: College of Engineering, Univ. of Wisconsin--Madison
Lines: 24

ok, i have a 486dx50(ISA) w/ Diamond Stealth VRAM 1MB.
I was really satisfied w/ its performance in windows.
but now more and more games needs higher frame rates in DOS' VGA,
especially this new Strike Commander. ;-)
this stealth vram can only give me 17.5 fps. ;-( (i use 3dbench).
my winmark was 6.35 million, i think.

so right now i'm considering to replace it w/ a new card, which hopefully
can perform approx same w/ my current VRAM in windows and also
can perform DOS' VGA preferably >30fps.

i also saw the 3dbench benchmark list from someone who compiled it
in csipg and it looked that SpeedStar 24X and Orchid Prodesigner 2d-s
ware the fastest for non local bus motherboard.
both can give >30fps in DOS' VGA w/ 486dx2/66.
Does anyone have a winmarks for both of those cards above with the processor
type ? which one is the worthiest(not necessarily fastest)?
any other card recommendation is welcomed too.

also, if possible, where can i get 'this' card for the cheapest? ;-)

thanks in advance, folks!

===Martin
"
382,windows-9825,windows,"From: jeroeng@blade.stack.urc.tue.nl (Jeroen Gremmen)
Subject: Re: DOS 6 vfintd.386 and Windows sys.ini
Organization: MCGV Stack, Eindhoven University of Technology, the Netherlands.
Lines: 16
NNTP-Posting-Host: blade.stack.urc.tue.nl
X-Newsreader: TIN [version 1.1 PL6]

Peter P. Lei (lei@rtsg.mot.com) wrote:
: 
: Does anyone know what the vfintd.386 device is used for in windows 3.1?
: It's under the [386enh] section as
: 	device=c:\dos\vfintd.386
: 
I know Norton Desktop for Windows includes this file and its help file 
mentioned something about floppy-disk access.

Jeroen

-- 
========================================================================
J.C.A. Gremmen              Email: jeroeng@blade.stack.urc.tue.nl
Gildelaan 34                Phone: 04255-3411 (No modem or fax pleez!)
5081 PH  Hilvarenbeek               
"
383,windows-9562,windows,"From: rnichols@cbnewsg.cb.att.com (robert.k.nichols)
Subject: Re: TrueType fonts that display but do not print.
Summary: Adjust OutlineThreshold
Organization: AT&T
Distribution: na
Lines: 30

In article <1993Apr17.134725.15882@mintaka.lcs.mit.edu> avinash@silver.lcs.mit.edu (Avinash Chopde) writes:
>I just installed a new TrueType font under MS-Windows 3.1
>but though all the applications display the font correctly on the
>screen, quite a few of them fail to print out the document correctly
>(on a LaserJet 4 - non-PostScript printer).
...
>But when I use the Windows accessory Write, the printer prints square
>boxes in place of the characters of the new font. Yet, Write does
>display the font correctly on the screen.

This is a common problem with highly complex TrueType fonts.  Microsoft
admits to a problem with older versions of the PostScript printer driver,
but I've found it to be pretty generic.

You can get around the problem by adjusting the parameter OutlineThreshold
in the [TrueType] section of WIN.INI.  This entry specifies the number of
pels-per-em at which Windows will render TrueType fonts as outline fonts
instead of as bitmap fonts.  The default is 256.  I've generally been able
to get fonts to work by setting OutlineThreshold=160.  Depending on your
printer resolution and the point size you are using, you may need a
different value.

The Windows Resource Kit warns against going above 300.  Presumably, that
might cause fonts to print as square boxes or something.  :-|  (I'm not
smiling.)

--
Bob Nichols
AT&T Bell Laboratories
rnichols@ihlpm.ih.att.com
"
384,windows-9749,windows,"From: jls@antares. (Jon Sweet)
Subject: Re: X Windows for windows
Organization: LESC/NASA/LaRC
Lines: 11
Distribution: world
Reply-To: jls@antares.
NNTP-Posting-Host: antares.larc.nasa.gov

PC-Xview from NCD, HCL-eXceed from Hummingbird Software!

================================================================
_|         _/     _/      _/_/_/ _| All opinions expressed are _|
_|        _/     _/      _/      _| my own because nobody else _|
_|       _/     _/      _/_/_/   _| wants them!                _|
_|  _/  _/     _/  _/      _/    _| jls@antares.larc.nasa.gov  _|
_| _/_/_/     _/_/_/  _/_/_/     _| Jon L. Sweet               _|
================================================================


"
385,windows-9787,windows,"Nntp-Posting-Host: fac-csr.byu.edu
Lines: 24
From: ecktons@ucs.byu.edu (Sean Eckton)
Subject: Why is my mouse so JUMPY?  (MS MOUSE)
Organization: Fine Arts and Communications -- Brigham Young University

I have a Microsoft Serial Mouse and am using mouse.com 8.00 (was using 8.20 
I think, but switched to 8.00 to see if it was any better).  Vertical motion 
is nice and smooth, but horizontal motion is so bad I sometimes can't click 
on something because my mouse jumps around.  I can be moving the mouse to 
the right with relatively uniform motion and the mouse will move smoothly 
for a bit, then jump to the right, then move smoothly for a bit then jump 
again (maybe this time to the left about .5 inch!).  This is crazy!  I have 
never had so much trouble with a mouse before.  Anyone have any solutions?  

Does Microsoft think they are what everyone should be? <- just venting steam!


---
Sean Eckton
Computer Support Representative
College of Fine Arts and Communications

D-406 HFAC
Brigham Young University
Provo, UT  84602
(801)378-3292

hfac_csr@byu.edu
ecktons@ucs.byu.edu
"
386,windows-9620,windows,"From: rajiev@cfmu.eurocontrol.be (Rajiev Gupta)
Subject: Re: Questions about Windows NT.  Help!
Nntp-Posting-Host: shelduck
Organization: Eurocontrol - Central Flow Management Unit
Keywords: Windows NT, unix, sun sparc
Lines: 36

In article <C562Cq.FC7@ms.uky.edu> shan@ms.uky.edu (Minghua SHAN) writes:
>
>I don't know much about Windows NT, but I've always thought
>that Win NT would run only on Intel 386/486 compatable systems.
>We are setting up a network which includes a SUN Sparc Server 4/490
>and about a dozen PC's. Some people suggest that we run Windows NT
>on the SUN Sparc Server 4/490 replacing the current OS (SunOS).
>I don't know whether this is possible and whether this would do us any
>good. I would appreciate any help on answering a few questions below.
>
>1. Does Windows NT run on Sun Sparc Server 490?
>2. If the answer to question 1 is yes, does it run unix applications
>   (such as SAS for unix).
>3. Is Windows NT a multiuser OS?
>4. When will Windows NT be released?
>5. Is there any telephone number that I can call and get more
>   info on Win NT?
>
>Thank you.
>
>Minghua Shan

As far as I have read WIN NT will be supported on Intel, DEC ALPHA and the MIPS R4000
series of processors only. I do remember though reading a rumour about Sparc support
sometime in the future. I am not sure what you mean by running ""unix applications"".
You would have to have SAS for WIN NT (or maybe SAS for WIN16 etc). I have read 
that MS will anounce avalaibility of WIN NT by end of May 93 (Comdex Spring). Hope
this helps.

Rajiev Gupta

-- 
Rajiev GUPTA			Eurocontrol - CFMU	Disclaimer:
rajiev@cfmu.eurocontrol.be	Rue de la Loi 72	These are *my* views,
Tel: +32 2 729 33 12            B-1040 BRUXELLES	not my companies.
Fax: +32 2 729 32 16            Belgium
"
387,windows-9522,windows,"From: wong@cs.tu-berlin.de (Wolfgang Jung)
Subject: Cirrus Logic 5426 Graph Card
Organization: Technical University of Berlin, Germany
Lines: 23
NNTP-Posting-Host: athene.cs.tu-berlin.de
Mime-Version: 1.0
Content-Type: text/plain; charset=iso-8859-1
Content-Transfer-Encoding: 8bit
X-Newsreader: TIN [version 1.1 PL8]

After setting up Windows for using my Cirrus Logic 5426 VLB GraphicsCard
It moved a normal Window from one place to another. 
My Parameters where just the following : 486 DX 33 VLB 
The Card is equipped with 1 MB Dram (not Vram, there are 8 sockets for Vram) 
And the moving of the window just looked like it looked at a friends
386DX 25 (387DX) and an normal ISA ET4000

What I was wondering why is it not using the BITBLT  Engine which
is suuposed to be on the Chip.

How are the experiences here..
Have I done something wrong ?
(I installed the MSWIN 3.1 MultiResolution drivers which where supplied 
with the Card ?!)
Would be nice if somebody could tell about his experience with this card
Also if there are new(hopefully faster) drrivers around I would love to 
how to get hold of them :-) (ftp or whatsoever :-) )

Gruss
	Wolfgang



"
388,windows-9628,windows,"From: thang@harebell.egr.uh.edu (Chin-Heng  Thang)
Subject: Win 3.1 startup screen downgraded to win 3.0 startup screen ???!!!?!?!
Organization: University of Houston
Lines: 20
NNTP-Posting-Host: harebell.egr.uh.edu

HHHHEEEELLLLPPPP Meeeeeee!

	I installed a 256 color svga driver for my windows last week.   
This driver was downloaded from ftp.cica.indiana.edu specifically for  
Paradise svga card.  However, after I installed it and when I run windows,  
the startup screen in the beginning becomes the old windows 3.0 startup  
screen ????!!??!!

	Everything works fine except the startup screen.  I know the  
startup screen must have been changed in the system.ini file (or is it ?)  
but I couldn't figure out what to alter!   Can some one help me with this?   
Please e-mail to my address:

	thang@tree.egr.uh.edu  or  thang@jetson.uh.edu

In addition, can anyone know where can I get a 1024x680 paradise svga  
driver (256 color) ?  this is a used computer and I do not have anything  
(drivers, etc) regarding the driver....

thanks in advance.......;o)
"
389,windows-9665,windows,"From: FL2G@gandalf.fl.bs.dlr.de (Reiner Suikat)
Subject: TrueType font mix-up Times=>Cyrillic
Organization: DLR Insitute of Flight Guidance
Lines: 13
NNTP-Posting-Host: frodo.fl.bs.dlr.de

Hi
I'm having a problem with TrueType fonts in WIndows 3.1. I have installed
the Cyrillic fonts I found on CICA and now a strange thing happens:
Sometimes windows uses Cyrillic when its supposed to use Times Roman.
Examples: The PC-Tools Backup (version 7.1) has one line of Cyrillic text
in its opening banner, the next to last line. Importing a Word for Windows
text written in Times into WP5.2 also results in Cyrillic.
Does anyone have an idea where to look for the problem?
Thanks
--
Reiner Suikat                       |   Institute for Flight Guidance                  
fl2g@gandalf.fl.bs.dlr.de           |   German Aerospace Research Establishment (DLR)

"
390,windows-9644,windows,"From: bigal@wpi.WPI.EDU (Nathan Charles Crowell)
Subject: Wallpaper in Windows 3.1
Organization: Worcester Polytechnic Institute
Lines: 14
NNTP-Posting-Host: wpi.wpi.edu

Hi there,

Is there any utility available that will make Windows
randomly select one of your windows directory's .BMP
files as the wallpaper file?

Nate
--------------------------
Nathan C. Crowell, Dept. of Materials Science/ACRL

Worcester Polytechnic Institute     E-mail: bigal@wpi.wpi.edu

""A flower?""-Genesis ""Supper's Ready""
--------------------------
"
391,windows-9868,windows,"From: gibsonm@cs.arizona.edu (Matthew H Gibson)
Subject: WIN 3.1 comm drivers replacements (question)
Organization: U of Arizona CS Dept, Tucson
Lines: 14


Has anyone had any experience with a replacement comm driver for windows
called TurboComm.  I read about it in PCMag Apr 23 1993 and am interested
but not willing to shell out the 45 bucks the company wants just to try it
out.  It supposedly eleminates the problems that occur during a high speed
file transfer and a disk access made by another program running at the same
time.  If anyone has any pro/cons about this product, i would be very inter
ested to hear them.  Please Email at the address give below.  THANKS.

Matthew Gibson
gibsonm@cs.arizona.edu
.


"
392,windows-9756,windows,"From: ebosco@us.oracle.com (Eric Bosco)
Subject: Re: How do I quickly switch between Windows screen resolutions?
Nntp-Posting-Host: monica.us.oracle.com
Reply-To: ebosco@us.oracle.com
Organization: Oracle Corp., Redwood Shores CA
Distribution: na
X-Disclaimer: This message was written by an unauthenticated user
              at Oracle Corporation.  The opinions expressed are those
              of the user and not necessarily those of Oracle.
Lines: 27

In article <C5qLr8.DJL@cbnewsl.cb.att.com> slg@slgsun.att.com (The  
Idealistic Cynic) writes:
>  
> Can someone out there tell me how to switch Window's screen resolution
> quickly and easily?  I know that I can go back into install to do it,
> but what I'd really like is to have is the ability to just change a
> couple of startup or configuration files and have the resolution
> changed.  I already have both video drivers that I need on my system,
> so that isn't a problem.
>  
> Thanks,
>  
> Sean.
>  
> ---
> Sean L. Gilley
> sean.l.gilley@att.com  <-- USE THIS ADDRESS, ALL OTHERS BOUNCE!
> 614 236 5031 (h), 614 860 5743 (w)
>  
There is a shareware program called v-switch.zip. I don't remember if it  
is on wuarchive.wustl.edu or on ftp.cica.indiana.edu.  

It is easy to use and does the job with no problem.

-Eric

ebosco@us.oracle.com
"
393,windows-9603,windows,"From: frode@zevs.ifi.unit.no (Frode Kvam)
Subject: FTP-site for .WAV-files
Organization: Institutt for informatikk, Universitetet i Tr.heim, AVH
X-Newsreader: Tin 1.1 PL4
Lines: 27

Hello everybody...

Are there any ftp-sites with wav-files available???
Frode Kvam :-)


--
_______________________________________________________________________________
  _/_/_/_/_/   _/_/_/_/        _/_/_/     _/_/_/       _/_/_/_/_/
  _/           _/      _/    _/      _/   _/    _/     _/
  _/           _/      _/    _/      _/   _/      _/   _/
  _/_/_/       _/_/_/_/      _/      _/   _/      _/   _/_/_/
  _/           _/    _/      _/      _/   _/      _/   _/
  _/           _/      _/    _/      _/   _/    _/     _/
  _/           _/      _/      _/_/_/     _/_/_/       _/_/_/_/_/    (C)
_______________________________________________________________________________
  Name:         Frode Kvam
  Univ:         University of Trondheim, dept of informatics
  E-mail:       frode@ifi.unit.no
  Snail-mail:   Lademoens Kirkealle 8
                7042 TRONDHEIM
  Voice:        + 47 7 50 45 06
_______________________________________________________________________________

          *** Beware of Programmers who carry screwdrivers.  ***
_______________________________________________________________________________

"
394,windows-9547,windows,"From: huot@cray.com (Tom Huot)
Subject: Re: Procomm Plus for windows problems....
Lines: 24
Nntp-Posting-Host: pittpa.cray.com
Organization: Cray Research Inc.
X-Newsreader: TIN [version 1.1 PL8]

Robert J. Niland (rjn@teal.csn.org) wrote:


[Much text deleted]

: I have heard from several people about less expensive m-f I/O cards
: with 16550s:

: TSD Systems
: (407) 331-9130
: $19.95 for the card, plus $9.95 per 16550.

I can vouch for this one. I ordered it and got it for $34 including
S&H. It took me awhile to figure out how to get it working with my
system, but since I did, I get terrific results while downloading
using PCPlus for Windows. I used to get errors if I started any other
program while downloading at high speed. Not anymore. 

[More text deleted]
--
_____________________________________________________________________________
Tom Huot        			       
huot@cray.com 
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
"
395,windows-9651,windows,"From: leebr@ecf.toronto.edu (LEE BRIAN)
Subject: Re: WP-PCF, Linux, RISC?
Organization: University of Toronto, Engineering Computing Facility
Lines: 33

In article <1qu8ud$2hd@sunb.ocs.mq.edu.au> eugene@mpce.mq.edu.au writes:
>In article <C5o1yq.M34@csie.nctu.edu.tw> ghhwang@csie.nctu.edu.tw (ghhwang) writes:
>>
>>Dear friend,
>>  The RISC means ""reduced instruction set computer"". The RISC usually has 
>>small instruction set so as to reduce the circuit complex and can increase 
>>the clock rate to have a high performance. You can read some books about
>>computer architecture for more information about RISC.
>
>hmm... not that I am an authority on RISC ;-) but I clearly remember
>reading that the instruction set on RISC CPUs is rather large.
>The difference is in addressing modes - RISC instruction sets are not
>as orthogonal is CISC.
>
>-- 
>+-----------------------------------------------------------------------------+
>|            Some people say it's fun, but I think it's very serious.         |
>|                         eugene@macadam.mpce.mq.edu.au                       |
>+-----------------------------------------------------------------------------+

Theoretically supposed to be reduced.... not any longer.  That's why everyone
is arguing about RISC v.s. CISC.  Personally, I think CISC will win out.
Just take a look at the Pentium!  (Not that I like Intel architectures either,
but that's another story...)

bye!


-------------------------------------------------------------------------------
Brian ""Hojo"" Lee       | ""Hey, excuse me miss, could I have a .GIF of you?""
leebr@ecf.toronto.edu  |
leebr@eecg.toronto.edu | (try Linux... the best and free UN*X clone!)
-------------------------------------------------------------------------------
"
396,windows-9619,windows,"From: rajiev@cfmu.eurocontrol.be (Rajiev Gupta)
Subject: Re: Windows NT FAQ?
Nntp-Posting-Host: shelduck
Organization: Eurocontrol - Central Flow Management Unit
Lines: 26

In article <C5DHtF.D7p@news.rich.bnr.ca> gal@bnr.ca (Gene Lavergne) writes:
>I really gives me pause to ask this:
>
>When I first heard of Windows-NT I was surprised by the name because
>it immediately occurred to me that it sounds like a Northern Telecom
>product.  Did anyone else notice that?
>
>By the way, BNR (see address below) is an R&D subsidiary of NT.  See
>what I mean?
>
>| gal@bnr.ca (Gene A. Lavergne) | In all of opera, I most identify |
>| ESN 444-4842 / (214) 684-4842 | with the character of Elektra.   |
>| PO Box 851986, Richardson, TX | That often worries me.           |
>| USA 75085-1986 | Opinions expressed here are mine and not BNR's. |

Windows NT or WNT can also be derived by the next letter in the alphabet
of VMS - same as HAL and IBM. You might recall that the chief architect
of VMS is also chief designer of WNT.

Rajiev Gupta

-- 
Rajiev GUPTA			Eurocontrol - CFMU	Disclaimer:
rajiev@cfmu.eurocontrol.be	Rue de la Loi 72	These are *my* views,
Tel: +32 2 729 33 12            B-1040 BRUXELLES	not my companies.
Fax: +32 2 729 32 16            Belgium
"
397,windows-9473,windows,"From: jroberts@ux4.cso.uiuc.edu (Robertson)
Subject: ATI ultra pro Drivers?
Organization: University of Illinois at Urbana
Lines: 4

Does anybody know the FTP site with the latest Windows drivers for the ATI
GUP?
Thanks

"
398,windows-9776,windows,"From: weidlich@arb-phys.uni-dortmund.de (Weidlich)
Subject: Searching for a phonetic font
Organization: Institut f. Arbeitsphysiologie a.d. Uni Dortmund
Lines: 13

I'm searching for a phonetic TrueType font for Windows 3.1. If 
anybody knows one, please mail me!

Thanks.

dw 


##################################################################
Dipl.-Inform. Dietmar Weidlich    # IfADo, Ardeystr. 67          #
weidlich@arb-phys.uni-dortmund.de # D-4600 Dortmund 50           #
Phone ++49 231 1084-250           # >> Dr. B.: ""Koennten Sie das #
Fax   ++49 231 1084-401           #      MAL EBEN erledigen?"" << #
"
399,windows-9593,windows,"From: tdarugar@cs.ucsd.edu (Tony Darugar)
Subject: Fahrenheit 1280+ problems, help!
Organization: CSE Dept., U.C. San Diego
Lines: 37
Nntp-Posting-Host: tartarus.ucsd.edu


Hi,

  I recently bought an Orchid Fahrenheit 1280+. It's a real nice card,
but I'm having very big problems with it.

  The basic problem is that vertical lines are missing from the display
in windows. Something like every other line or so.
Also, when I use a DOS gif viewer, namely vpic 6.0c, in Fahrenheit 1280
mode, vertical lines are swapped. It's very strange looking.
If it uses VESA standards, however, it works great! only it thinks there's
only 512K on the card. (There's 1MB on there).

  I have contacted Orchid support, and they tried to be helpful, but didn't
have the answer. I don't think the card is the problem, since it works great
on my friend's computer.

  Here is my setup:
Fahrenheit 1280+, 1MB, bios 1.1
386-25, Opti-chipset2, AMI bios 1990, 5MB ram.
Maxtor 120MB harddrive, (slave)
Maxtor 40Mb harddrive (master)
Panasonic c1381 monitor,
version 4.6 windows drivers.
windows 3.1
I tried taking all memory managers, etc off, and took all other cards
(besides disk controller) off.

  My friend's setup is 386sx-16, shamrock monitor.

If anyone has seen anything like this, or can otherwise help, I will be very
greatful.

Please send e-mail to tdarugar@tartarus.ucsd.edu or
			tdarugar@ebon.ucsd.edu

Tony.
"
400,windows-9781,windows,"From: mscha@ctp.com (Michael Schaap)
Subject: Re: Windows Speaker Sound Driver
Organization: CTP Inc.
X-Newsreader: TIN [version 1.1 PL6]
Lines: 16

Tony S Annese (claebaur@shell.portal.com) wrote:
: In article <1993Apr19.235430.6097@mnemosyne.cs.du.edu> alee@mnemosyne.cs.du.edu (Alec Lee) writes:
: >Is there an ftp site where I can get the MS speaker sound driver?  There's
: >a ""sound.exe"" file that claims to be the driver but I'm suspicious since
: >it's not a .drv file.  
: 
: Thats the file...
It's a self-extracting archive. (Run it and it extracts a .drv file.)

	Michael

-- 
  \ / Groeten uit |o|        //////                Michael Schaap    /\/\
   o   Nederland  \_/      |  T P  |\               mscha@ctp.com   / /_ \ CTP
  /|\   ()----^    |       |Sherrif|/  __________________________   \  / / Inc.
  _|_   \_____/   \|/    \_|_Dept._|_/ Damn good coffee! And hot!    \/\/
"
401,guns-54566,guns,"From: rboudrie@wpi.WPI.EDU (Robert A. Boudrie)
Subject: Re: Some more about gun control...
Organization: Worcester Polytechnic Institute
Lines: 249
NNTP-Posting-Host: wpi.wpi.edu

In article <1993Apr16.010235.14225@mtu.edu> cescript@mtu.edu (Charles Scripter) writes:
>In article <C5Bu9M.2K7@ulowell.ulowell.edu>
>jrutledg@cs.ulowell.edu (John Lawrence Rutledge) wrote:
>
>> In article <1q96tpINNpcn@gap.caltech.edu> arc@cco.caltech.edu
>> (Aaron Ray Clements) writes:
>> >The Second Amendment is a guarantee of the right to bear arms.  Clearly
>> >and unequivocally, without infringement.
>
>> Unfortunately the Second Amendment is not as clear as you state.  If last 
>> part of it is taken along, it follows what you have said.  The problem
>> I have is with the first part of the single sentence which makes up the
>> amendment.  The Second Amendment is:
>
>> 	A well regulated militia, being necessary to the security 
>                         ^^^^^^^ Militia
>
>> 	of a free state, the right of the people to keep and bear 
>                  ^^^^^ State
>
>> 	arms, shall not be infringed.
>        ^^^^ Arms
>
>You didn't even get the capitalization correct!  Try reading USCA on
>the Constitution, or get any other CORRECT version of the
>Constitution. 
>
>> This mention of a well regulated militia is what confuses me.  According
>> to the Federalist Paper's, a well regulated militia has a well defined 
>> structure and follows nationally uniform regulations.
>
>Perhaps you should actually READ the Federalist Papers!!
>
>    James Madison, Federalist Paper 46: ""Besides the advantage of
>    being armed, which the Americans possess over the people of almost
>    every other nation, the existence of subordinate governments, to
>    which the people are attached, and by which the militia officers
>    are appointed, forms a barrier against the enterprises of
>    ambition, more insurmountable than any which a simple government
>    of any form can admit of.  Notwithstanding the military
>    establishments in the several kingdoms of Europe, which are
>    carried as far as the public resources will bear, the governments
>    are afraid to trust the people with arms.""
>                  ^^^^^^^^^^^^^^^^^^^^^^^^^^
>
>    James Madison, I Annals of Congress 434, 8 June 1789: ""The right
>    of the people to keep and bear... arms shall not be infringed.  A
>    well regulated militia, composed of the body of the people,
>                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
>    trained to arms, is the best and most natural defense of a free
>    country...""
>
>    Alexander Hamilton, Federalist Paper 29 (on the organization of
>    the militia): ""Little more can reasonably be aimed at, with
>    respect to the people at large, than to have them properly armed
>               ^^^^^^^^^^^^^^^^^^^
>    and equipped; and in order to see that this be not neglected, it
>    will be necessary to assemble them once or twice in the course of
>    a year.""
>
>    Alexander Hamilton, Federalist Paper 29 (speaking of standing
>    armies): ""... if circumstances should at any time oblige the
>    government to form an army of any magnitude that army can never be
>    formidable to the liberties of the people while there is a large
>    body of citizens, little, if at all, inferior to them in
>    ^^^^^^^^^^^^^^^^
>    discipline and the use of arms, who stand ready to defend their
>                                    ^^^^^^^^^^^^^^^^^^^^^^^^^^*****
>    own rights and those of their fellow-citizens.""
>    ***^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
>
>But *surely* Hamilton and Madison didn't mean the PEOPLE when they
>said ""people"", right?  That's why the Amendment refers to ""the Right
>of the Militia""?...  ;-)
>
>> Your average 
>> 17-45 year old male does not fall into the definition.
>
>You're right, the Militia consists of ALL able bodied males (and
>probably females under current interpretation). 
>
>> Therefore most
>> members of The Militia, the one the every gun advocate refers to, are
>> not members of a well organized militia and therefore are not directly
>
>The Amendment does nor refer to ""well organized"", it says ""well
>regulated"".  I have some targets you may examine if you wish to check
>how _well regulated_ I am. 
>
>> mentioned in the amendment.
>
>> If this amendment wanted to allow every member of The Militia to keep
>> and bear arms, why did it specificly mention a ""well organized militia"" 
>> in the SAME SENTENCE as the right to keep and bear arms?
>
>Correct.  That's why the Right is reserved to the People.  And that
>was to insure the People could form a ""well regulated Militia"", not a
>""well organized militia"".
>
>> It could be
>> argued that the first part of the sentence is separate from the last 
>> part.  If so, why was it include in the same atomic unit of written
>
>What do Atomic Units have to do with this argument?  Any moron can set
>h_bar = C = 1...
>
>> instead of a separate sentence?
>
>Oh, I see what your question is; Why don't you read the federalist
>Papers?! 
>
>    James Madison, Federalist Paper 41 (regarding the ""General
>    Welfare"" clause): ""Nothing is more natural nor common than first
>    to use a general phrase, and then to explain and qualify it by a
>    recital of particulars.""
>
>But what does Madison know about the grammatical style of the 2nd?  He
>only wrote it.
>
>> The amendment also implies that the right to arms has to due with 
>> the security of a free state.  The Federalist Paper's mention of a
>> well regulated militia gives many examples of how this militia protects
>> the security of a free state.  All these examples are actions of a
>> very organized force, not some John Q. Public with a gun.
>
>That's obviously because you've never actually *read* the Federalist
>Papers. 
>
>> All that the Second Amendment clearly states to me is that the people's
>> right to form well regulated militias shall not be infringed.  That is 
>> people have the right to join a well organized militia.  This well
>> organized militia will, of course, provide training in how to use arms
>> and in basic military tactics.  These training members of the militia
>> can keep and bear the arms.
>
>Can't read, huh?  Show me where the document says ""well organized
>militia"". 
>
>> Lastly, reading through the Federalist Paper's on well organized 
>> militia it is very clear that many of the reasons for these militias.
>> One reason stated is the protection from a standing army.  These days
>> the standing army could easily defeat a group consisting of every 
>> 17-45 year old male and female not in the armied forces.
>
>That is *exactly* why EVERY PERSON should be allowed to own *any*
>weapon currently in use in the armed forces.
>
>> Another
>> reason stated for well organized militias is to reduced the need
>> for a standing army.  Well, the US Armied Forces have been a standing
>> army for more than half the history of the US.
>
>But the major reason is to protect against that very same army.
>
>> It seems to me the whole reason for the Second Amendment, to give
>> the people protection from the US government by guaranteeing that the
>> people can over through the government if necessary, is a little bit
>> of an anachronism is this day and age.  Maybe its time to re-think
>> how this should be done and amend the constitution appropriately.
>
>    Abraham Lincoln, First Inaugural Address, March 4, 1861: ""This
>    country, with its institutions, belongs to the people who inhabit
>    it.  Whenever they shall grow weary of the existing government,
>    they can exercise their constitutional right of amending it, or
>    their revolutionary right to dismember it or overthrow it.""
>
>    Rep. Elbridge Gerry of Massachusetts, spoken during floor debate
>    over the Second Amendment, I Annals of Congress at 750, 17 August
>    1789: ""What, Sir, is the use of a militia?  It is to prevent the
>    establishment of a standing army, the bane of liberty. ...
>    Whenever Governments mean to invade the rights and liberties of
>    the people, they always attempt to destroy the militia, in order
>    to raise an army upon their ruins.""
>
>So now we know which category Mr. Rutledge is in; He means to destroy
>our Liberties and Rights.
>
>--
>Charles Scripter   *   cescript@phy.mtu.edu
>Dept of Physics, Michigan Tech, Houghton, MI 49931
>-------------------------------------------------------------
>""...when all government... in little as in great things, shall be
>drawn to Washington as the centre of all power, it will render
>powerless the checks provided of one government on another and will
>become as venal and oppressive as the government from which we
>separated.""   Thomas Jefferson, 1821

>> In article <1q96tpINNpcn@gap.caltech.edu> arc@cco.caltech.edu
>> (Aaron Ray Clements) writes:
>> >The Second Amendment is a guarantee of the right to bear arms.  Clearly
>> >and unequivocally, without infringement.
>
>> Unfortunately the Second Amendment is not as clear as you state.  If last
>> part of it is taken along, it follows what you have said.  The problem
>> I have is with the first part of the single sentence which makes up the
>> amendment.  The Second Amendment is:
>
>>       A well regulated militia, being necessary to the security
>                         ^^^^^^^ Militia
>
>>       of a free state, the right of the people to keep and bear
>                  ^^^^^ State
>
>>       arms, shall not be infringed.
>        ^^^^ Arms
>
>You didn't even get the capitalization correct!  Try reading USCA on
>the Constitution, or get any other CORRECT version of the
>Constitution.

There are several ways in which one can choose to intrepret any 
constitutational issue :

   (a) Original intent
   (b) Subjectively intrepreted accordiong to political whims of the day.

If we use original intent as the basis for intrepreting the constitution, 
it is clear that the founding fathers intended that the individual citizen 
be allowed to bear arms similar to those used by soldiers of the day.

For references, I cite :

  - Federalist papers
  
  - ""The Embarassing Second Ammendment"", Yale Law Review, 
    Prof. Stanford Levinson [sorry, I don't have the date handy]

       Prof Levinson sought to prove that the 2nd ammendment did not
       convey an individual right, but concluded that it did, hence the 
       ""embarassing"" in his title.
 
  - Report of the Subcomittee on the Consititution, United States Sendate,
    97th Congress, Second Session February 1982.

  - U.S. vs. Verguido Urguidez (Supreme court case in recent years).  
    Although this case did not pertain to firearms, Justice Rhenquist
    notes that the term ""the people"" is a term of art conveying individual
    rights, and specifically cited several used, 2nd ammentment included,
    in his opinion.

  - Title 10, U.S. Code.  This states that all males between the ages of
    18 & 45 not part of the organized militia, and all female officers of
    the national guard are part of the unorganized militia.

Feel free to cite any scholarly and historical references you have to
support your position.  I could go on a greater length with my personal
proof by assertion, however, such a technique would carry no more or
less weight that your dubious proofs by assertion.

"
